activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
3818045,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818057,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818058,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818060,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818069,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818071,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818084,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818089,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818095,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818104,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818109,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818112,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818140,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3818165,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3818293,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3819207,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3819227,updated,Opened,Opened,Opened,3478,0,0,0,0,3478,0
3819254,updated,Opened,Opened,Opened,1408,0,0,0,0,1408,0
3819300,updated,Opened,Opened,Opened,7500,0,0,0,0,7500,0
3819302,updated,Opened,Opened,Opened,7500,0,0,0,0,7500,0
3819304,updated,Opened,Opened,Opened,7500,0,0,0,0,7500,0
3819305,updated,Opened,Opened,Opened,7500,0,0,0,0,7500,0
3819310,updated,Opened,Opened,Opened,7500,0,0,0,0,7500,0
3819317,updated,Opened,Opened,Opened,7500,0,0,0,0,7500,0
3819341,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819356,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819363,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819364,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819365,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819371,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819372,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819373,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819374,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819375,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819385,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819387,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819391,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819392,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819396,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819403,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819407,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819410,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819412,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819420,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819424,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819428,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819429,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3819442,updated,Opened,Opened,Opened,5245,0,0,0,0,5245,0
3819907,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820031,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820093,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3820216,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820242,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820259,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3820260,updated,Opened,Opened,Opened,28535,0,0,0,0,28535,0
3820283,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3820303,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3820328,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3820331,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3820332,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3820516,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820524,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3820623,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820624,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820684,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
