activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
3670615,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670505,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673073,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670576,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672987,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670490,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670461,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673101,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673235,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670361,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672981,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673252,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670422,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673234,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673079,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670363,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670446,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673011,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673086,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673026,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670598,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670593,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673035,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673063,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670578,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670657,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673034,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673007,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673217,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670636,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673257,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673078,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673042,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670596,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673291,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673244,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670614,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670601,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670579,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672972,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673048,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670567,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672969,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673114,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670594,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670603,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670606,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670650,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673213,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670605,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670626,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673023,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673064,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670609,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673028,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672978,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673077,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670565,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670604,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673277,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670645,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670597,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673085,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670617,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673284,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673295,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672971,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673004,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672995,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673056,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673209,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670610,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673228,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670637,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673300,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673259,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673000,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670608,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673061,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673076,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673071,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670566,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670573,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673043,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670482,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670520,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670401,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670440,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670360,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670426,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670397,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670385,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670442,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670491,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670423,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670463,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670451,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670412,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670418,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670362,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670427,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670541,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670523,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670399,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670484,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670364,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670524,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670556,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670374,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670528,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670434,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670522,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670492,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670416,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670420,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670535,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670562,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670389,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673093,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672991,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673258,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673219,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673084,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670658,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673002,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673009,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673052,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673090,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673006,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673116,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673069,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673014,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673223,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673109,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673029,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673267,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673279,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673230,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673274,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673100,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673065,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673053,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673210,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673050,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673001,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673010,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673041,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673293,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672997,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673243,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673266,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673087,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673231,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673013,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673089,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672982,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673059,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673286,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673075,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673091,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673215,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673081,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673037,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673260,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673097,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670433,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670588,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670619,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670369,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670656,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670488,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670438,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670465,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670419,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670515,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670448,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670414,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670540,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670486,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670447,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670473,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670532,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670431,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670366,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670553,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670441,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670531,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670466,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670358,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670489,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670572,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670654,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670372,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670548,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670391,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670514,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670595,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670529,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670653,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670464,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670437,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670504,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670634,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670533,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670655,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670411,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670394,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670516,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670652,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670618,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670635,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670639,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670368,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673292,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670457,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673060,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670506,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670544,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673290,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673264,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673107,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673247,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670632,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670480,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673287,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673003,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670483,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673288,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670628,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670633,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672973,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670375,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670530,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670580,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670462,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673222,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670591,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673054,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673099,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670551,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670646,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670526,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670534,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670502,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670625,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670577,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673083,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670563,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673021,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673105,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670560,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673074,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670495,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670627,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672993,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670400,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670471,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673095,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670624,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673115,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673080,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672989,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673227,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673251,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670622,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673241,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670378,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670467,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673226,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670494,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673036,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673072,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670487,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670592,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670386,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670481,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673211,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670539,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673249,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670371,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670485,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673057,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673103,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673108,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670559,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670384,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670631,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670568,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672988,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673229,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670359,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673070,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670454,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670582,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673265,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670382,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673112,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673245,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673044,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673283,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670555,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670575,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673111,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673296,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673242,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673276,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673232,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673233,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672990,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672980,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673051,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673250,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673015,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672994,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672986,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673268,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673214,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673285,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670642,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670621,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673045,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673255,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670640,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673280,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673298,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670630,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673272,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673236,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673218,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673098,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670620,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673263,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672970,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673038,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670644,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673020,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672974,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673278,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673018,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670612,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673096,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672985,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673055,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673046,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673022,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673104,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672998,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3672976,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3673066,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670455,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670367,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670521,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670443,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670456,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670581,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670510,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670545,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670583,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670393,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670513,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670421,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670449,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670561,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670557,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670392,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670460,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670600,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670585,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670569,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670377,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670413,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670511,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670623,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670381,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670509,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670503,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670558,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670611,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670373,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3670589,updated,Shipped,Shipped,Shipped,0,0,0,203,0,203,0
3717716,updated,Shipped,Shipped,Shipped,0,0,100,0,24158,24258,0
3711124,updated,Shipped,Shipped,Shipped,0,0,100,0,75006,75106,0
3704920,updated,Shipped,Shipped,Shipped,0,0,100,0,41486,41586,0
3717502,updated,Shipped,Shipped,Shipped,0,0,100,0,80658,80758,0
3697357,updated,Shipped,Shipped,Shipped,0,600,0,0,0,600,0
3630019,updated,Shipped,Shipped,Shipped,0,300,0,0,0,300,0
